"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/17/2018","AQS","060250007","3","16","ug/m3 SC","15","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/18/2018","AQS","060250007","3","21","ug/m3 SC","19","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/19/2018","AQS","060250007","3","23","ug/m3 SC","21","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/20/2018","AQS","060250007","3","22","ug/m3 SC","20","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/21/2018","AQS","060250007","3","19","ug/m3 SC","18","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/22/2018","AQS","060250007","3","39","ug/m3 SC","36","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/23/2018","AQS","060250007","3","30","ug/m3 SC","28","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/24/2018","AQS","060250007","3","30","ug/m3 SC","28","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/25/2018","AQS","060250007","3","41","ug/m3 SC","38","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/26/2018","AQS","060250007","3","36","ug/m3 SC","33","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/27/2018","AQS","060250007","3","38","ug/m3 SC","35","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/28/2018","AQS","060250007","3","40","ug/m3 SC","37","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/29/2018","AQS","060250007","3","52","ug/m3 SC","48","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/30/2018","AQS","060250007","3","42","ug/m3 SC","39","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"10/31/2018","AQS","060250007","3","26","ug/m3 SC","24","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/01/2018","AQS","060250007","3","28","ug/m3 SC","26","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/02/2018","AQS","060250007","3","33","ug/m3 SC","31","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/03/2018","AQS","060250007","3","35","ug/m3 SC","32","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/04/2018","AQS","060250007","3","35","ug/m3 SC","32","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/05/2018","AQS","060250007","3","50","ug/m3 SC","46","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/06/2018","AQS","060250007","3","39","ug/m3 SC","36","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/07/2018","AQS","060250007","3","50","ug/m3 SC","46","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/08/2018","AQS","060250007","3","41","ug/m3 SC","38","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/09/2018","AQS","060250007","3","30","ug/m3 SC","28","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/10/2018","AQS","060250007","3","29","ug/m3 SC","27","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/11/2018","AQS","060250007","3","38","ug/m3 SC","35","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/12/2018","AQS","060250007","3","24","ug/m3 SC","22","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/13/2018","AQS","060250007","3","23","ug/m3 SC","21","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/14/2018","AQS","060250007","3","34","ug/m3 SC","31","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/15/2018","AQS","060250007","3","40","ug/m3 SC","37","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/16/2018","AQS","060250007","3","48","ug/m3 SC","44","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/17/2018","AQS","060250007","3","62","ug/m3 SC","54","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/18/2018","AQS","060250007","3","38","ug/m3 SC","35","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/19/2018","AQS","060250007","3","38","ug/m3 SC","35","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/20/2018","AQS","060250007","3","37","ug/m3 SC","34","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/21/2018","AQS","060250007","3","63","ug/m3 SC","55","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/22/2018","AQS","060250007","3","60","ug/m3 SC","53","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/23/2018","AQS","060250007","3","26","ug/m3 SC","24","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/24/2018","AQS","060250007","3","43","ug/m3 SC","40","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/25/2018","AQS","060250007","3","26","ug/m3 SC","24","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/26/2018","AQS","060250007","3","31","ug/m3 SC","29","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/27/2018","AQS","060250007","3","39","ug/m3 SC","36","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/28/2018","AQS","060250007","3","55","ug/m3 SC","51","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/29/2018","AQS","060250007","3","143","ug/m3 SC","95","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"11/30/2018","AQS","060250007","3","48","ug/m3 SC","44","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/01/2018","AQS","060250007","3","112","ug/m3 SC","79","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/02/2018","AQS","060250007","3","64","ug/m3 SC","55","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/03/2018","AQS","060250007","3","27","ug/m3 SC","25","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/04/2018","AQS","060250007","3","28","ug/m3 SC","26","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/05/2018","AQS","060250007","3","22","ug/m3 SC","20","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/06/2018","AQS","060250007","3","8","ug/m3 SC","7","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/07/2018","AQS","060250007","3","39","ug/m3 SC","36","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/08/2018","AQS","060250007","3","27","ug/m3 SC","25","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/09/2018","AQS","060250007","3","27","ug/m3 SC","25","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/10/2018","AQS","060250007","3","54","ug/m3 SC","50","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/11/2018","AQS","060250007","3","44","ug/m3 SC","41","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/12/2018","AQS","060250007","3","35","ug/m3 SC","32","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/13/2018","AQS","060250007","3","33","ug/m3 SC","31","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/14/2018","AQS","060250007","3","30","ug/m3 SC","28","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/15/2018","AQS","060250007","3","29","ug/m3 SC","27","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/16/2018","AQS","060250007","3","27","ug/m3 SC","25","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/17/2018","AQS","060250007","3","48","ug/m3 SC","44","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/18/2018","AQS","060250007","3","49","ug/m3 SC","45","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/19/2018","AQS","060250007","3","31","ug/m3 SC","29","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/20/2018","AQS","060250007","3","32","ug/m3 SC","30","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/21/2018","AQS","060250007","3","43","ug/m3 SC","40","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/22/2018","AQS","060250007","3","42","ug/m3 SC","39","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/23/2018","AQS","060250007","3","30","ug/m3 SC","28","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/24/2018","AQS","060250007","3","40","ug/m3 SC","37","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/25/2018","AQS","060250007","3","101","ug/m3 SC","74","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/26/2018","AQS","060250007","3","21","ug/m3 SC","19","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/27/2018","AQS","060250007","3","22","ug/m3 SC","20","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/28/2018","AQS","060250007","3","23","ug/m3 SC","21","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/29/2018","AQS","060250007","3","15","ug/m3 SC","14","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/30/2018","AQS","060250007","3","25","ug/m3 SC","23","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"12/31/2018","AQS","060250007","3","18","ug/m3 SC","17","Brawley-220 Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.97833","-115.53917"
"01/01/2018","AQS","060251003","4","105","ug/m3 SC","76","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/02/2018","AQS","060251003","4","52","ug/m3 SC","48","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/03/2018","AQS","060251003","4","62","ug/m3 SC","54","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/04/2018","AQS","060251003","4","48","ug/m3 SC","44","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/05/2018","AQS","060251003","4","55","ug/m3 SC","51","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/06/2018","AQS","060251003","4","58","ug/m3 SC","52","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/07/2018","AQS","060251003","4","29","ug/m3 SC","27","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/08/2018","AQS","060251003","4","54","ug/m3 SC","50","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/09/2018","AQS","060251003","4","29","ug/m3 SC","27","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/10/2018","AQS","060251003","4","16","ug/m3 SC","15","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/11/2018","AQS","060251003","4","30","ug/m3 SC","28","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/12/2018","AQS","060251003","4","31","ug/m3 SC","29","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/13/2018","AQS","060251003","4","21","ug/m3 SC","19","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/14/2018","AQS","060251003","4","17","ug/m3 SC","16","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/15/2018","AQS","060251003","4","35","ug/m3 SC","32","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/16/2018","AQS","060251003","4","44","ug/m3 SC","41","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/17/2018","AQS","060251003","4","35","ug/m3 SC","32","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/18/2018","AQS","060251003","4","45","ug/m3 SC","42","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/19/2018","AQS","060251003","4","84","ug/m3 SC","65","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/20/2018","AQS","060251003","4","67","ug/m3 SC","57","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/21/2018","AQS","060251003","4","16","ug/m3 SC","15","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/22/2018","AQS","060251003","4","24","ug/m3 SC","22","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/23/2018","AQS","060251003","4","26","ug/m3 SC","24","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/24/2018","AQS","060251003","4","29","ug/m3 SC","27","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/25/2018","AQS","060251003","4","47","ug/m3 SC","44","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/26/2018","AQS","060251003","4","24","ug/m3 SC","22","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/27/2018","AQS","060251003","4","21","ug/m3 SC","19","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/28/2018","AQS","060251003","4","15","ug/m3 SC","14","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/29/2018","AQS","060251003","4","23","ug/m3 SC","21","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/30/2018","AQS","060251003","4","39","ug/m3 SC","36","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"01/31/2018","AQS","060251003","4","40","ug/m3 SC","37","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/01/2018","AQS","060251003","4","57","ug/m3 SC","52","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/02/2018","AQS","060251003","4","84","ug/m3 SC","65","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/03/2018","AQS","060251003","4","37","ug/m3 SC","34","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/04/2018","AQS","060251003","4","24","ug/m3 SC","22","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/05/2018","AQS","060251003","4","70","ug/m3 SC","58","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/06/2018","AQS","060251003","4","68","ug/m3 SC","57","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/07/2018","AQS","060251003","4","29","ug/m3 SC","27","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/08/2018","AQS","060251003","4","24","ug/m3 SC","22","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/09/2018","AQS","060251003","4","43","ug/m3 SC","40","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/10/2018","AQS","060251003","4","47","ug/m3 SC","44","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/11/2018","AQS","060251003","4","147","ug/m3 SC","97","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/12/2018","AQS","060251003","4","71","ug/m3 SC","59","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/17/2018","AQS","060251003","4","35","ug/m3 SC","32","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/18/2018","AQS","060251003","4","46","ug/m3 SC","43","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/19/2018","AQS","060251003","4","144","ug/m3 SC","95","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/20/2018","AQS","060251003","4","24","ug/m3 SC","22","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/21/2018","AQS","060251003","4","20","ug/m3 SC","19","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/22/2018","AQS","060251003","4","15","ug/m3 SC","14","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/23/2018","AQS","060251003","4","27","ug/m3 SC","25","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/24/2018","AQS","060251003","4","33","ug/m3 SC","31","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/25/2018","AQS","060251003","4","24","ug/m3 SC","22","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/26/2018","AQS","060251003","4","35","ug/m3 SC","32","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/27/2018","AQS","060251003","4","16","ug/m3 SC","15","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"02/28/2018","AQS","060251003","4","18","ug/m3 SC","17","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"03/01/2018","AQS","060251003","4","42","ug/m3 SC","39","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"03/02/2018","AQS","060251003","4","31","ug/m3 SC","29","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"03/03/2018","AQS","060251003","4","23","ug/m3 SC","21","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
"03/04/2018","AQS","060251003","4","12","ug/m3 SC","11","El Centro-9th Street","1","100.0000","81102","PM10 Total 0-10um STP","122","20940","El Centro, CA","06","California","025","Imperial","32.79222","-115.56306"
